ECO,Opening,black,draw,white,Total,White_Win_%,Black_Win_%,Draw_%,WinRate_Variance,WinRate_StdDev
E41,"Nimzo-Indian Defense: Rubinstein System, Hübner Variation",26,21,24,71,33.80281690140845,36.61971830985916,29.577464788732392,1.9837333862329,1.4084507042253556
E42,"Nimzo-Indian Defense: Rubinstein System, Rubinstein Variation",45,54,49,148,33.108108108108105,30.405405405405407,36.486486486486484,1.8261504747991175,1.351351351351349
E42,"Nimzo-Indian Defense: Rubinstein System, Rubinstein Variation, Main Line",7,10,16,33,48.484848484848484,21.21212121212121,30.303030303030305,185.95041322314052,13.636363636363637
E43,Nimzo-Indian Defense: St. Petersburg Variation,161,129,141,431,32.71461716937355,37.35498839907193,29.930394431554525,5.3832612873531165,2.3201856148491906
E43,"Nimzo-Indian Defense: St. Petersburg Variation, with Ne4",11,12,6,29,20.689655172413794,37.93103448275862,41.37931034482759,74.31629013079666,8.620689655172413
E44,Nimzo-Indian Defense: St. Petersburg Variation,27,37,67,131,51.14503816793893,20.610687022900763,28.24427480916031,233.08664996212337,15.267175572519083
E44,"Nimzo-Indian Defense: St. Petersburg Variation, American Variation",36,49,47,132,35.60606060606061,27.27272727272727,37.121212121212125,17.361111111111136,4.16666666666667
E44,"Nimzo-Indian Defense: St. Petersburg Variation, Romanishin–Psakhis Variation",21,28,32,81,39.50617283950617,25.925925925925924,34.5679012345679,46.10577655845145,6.790123456790123
E45,"Nimzo-Indian Defense: St. Petersburg Variation, Fischer Variation",43,44,51,138,36.95652173913043,31.15942028985507,31.88405797101449,8.40159630329762,2.89855072463768
E46,Nimzo-Indian Defense: Normal Variation,319,442,366,1127,32.475598935226266,28.305235137533273,39.21916592724046,4.34798355127708,2.0851818988464963
E46,Nimzo-Indian Defense: Reshevsky Variation,249,165,198,612,32.35294117647059,40.68627450980392,26.96078431372549,17.36111111111112,4.166666666666668
E46,Nimzo-Indian Defense: Simagin Variation,21,21,12,54,22.22222222222222,38.88888888888889,38.88888888888889,69.44444444444449,8.333333333333336
E47,Nimzo-Indian Defense: Normal Variation,176,185,236,597,39.53098827470687,29.48073701842546,30.98827470686767,25.251887578596513,5.025125628140705
E48,"Nimzo-Indian Defense: Normal Variation, Classical Defense",269,274,271,814,33.29238329238329,33.04668304668304,33.660933660933665,0.015092152684290662,0.12285012285012442
E48,Nimzo-Indian Defense: Ragozin Defense,1,3,5,9,55.55555555555556,11.11111111111111,33.33333333333333,493.82716049382725,22.222222222222225
E49,"Nimzo-Indian Defense: Normal Variation, Botvinnik System",201,240,292,733,39.83628922237381,27.421555252387446,32.74215552523875,38.53140488638333,6.207366984993181
E50,Nimzo-Indian Defense,28,27,31,86,36.04651162790697,32.55813953488372,31.3953488372093,3.042184964845855,1.7441860465116257
E51,"Nimzo-Indian Defense: Normal Variation, Ragozin Variation",135,137,120,392,30.612244897959183,34.43877551020408,34.94897959183674,3.660584131611829,1.9132653061224492
E51,"Nimzo-Indian Defense: Normal Variation, Sämisch Deferred",14,13,15,42,35.714285714285715,33.33333333333333,30.952380952380953,1.4172335600907098,1.1904761904761934
E51,Nimzo-Indian Defense: Ragozin Variation,2,0,1,3,33.33333333333333,66.66666666666666,0.0,277.7777777777777,16.666666666666664
E52,"Nimzo-Indian Defense: Normal Variation, Schlechter Defense",67,75,83,225,36.888888888888886,29.777777777777775,33.33333333333333,12.641975308641975,3.5555555555555554
E53,"Nimzo-Indian Defense: Normal Variation, Gligoric System",55,81,65,201,32.33830845771145,27.363184079601986,40.298507462686565,6.187965644414768,2.4875621890547315
E53,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Keres Variation",5,8,3,16,18.75,31.25,50.0,39.0625,6.25
E54,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Exchange Variation",70,125,79,274,28.832116788321166,25.547445255474454,45.62043795620438,2.697266769673392,1.642335766423356
E55,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Bronstein Variation",7,11,6,24,25.0,29.166666666666668,45.83333333333333,4.34027777777778,2.083333333333334
E56,"Nimzo-Indian Defense: Normal Variation, Gligoric System, Bernstein Defense",5,12,11,28,39.285714285714285,17.857142857142858,42.857142857142854,114.79591836734693,10.714285714285714
E58,"Nimzo-Indian Defense: Normal Variation, Bernstein Defense, Exchange Line",5,9,9,23,39.130434782608695,21.73913043478261,39.130434782608695,75.61436672967864,8.695652173913043
E59,"Nimzo-Indian Defense: Normal Variation, Bernstein Defense",16,23,27,66,40.909090909090914,24.242424242424242,34.84848484848485,69.44444444444449,8.333333333333336
E60,Grünfeld Defense: Counterthrust Variation,10,4,11,25,44.0,40.0,16.0,4.0,2.0
E60,"Indian Defense: Anti-Grünfeld, Adorjan Gambit",1,0,0,1,0.0,100.0,0.0,2500.0,50.0
E60,"Indian Defense: Anti-Grünfeld, Advance Variation",5,3,4,12,33.33333333333333,41.66666666666667,25.0,17.36111111111115,4.166666666666671
E60,"Indian Defense: Anti-Grünfeld, Alekhine Variation",46,50,64,160,40.0,28.749999999999996,31.25,31.64062500000002,5.625000000000002
E60,"Indian Defense: Anti-Grünfeld, Alekhine Variation, Leko Gambit",1,0,1,2,50.0,50.0,0.0,0.0,0.0
E60,"Indian Defense: Anti-Grünfeld, Basman-Williams Attack",89,104,169,362,46.68508287292818,24.585635359116022,28.7292817679558,122.09639510393455,11.049723756906078
E60,"Indian Defense: King's Indian Variation, Fianchetto Variation",115,133,178,426,41.78403755868544,26.995305164319248,31.220657276995308,54.676651458044006,7.394366197183096
E60,Indian Defense: West Indian Defense,35,14,21,70,30.0,50.0,20.0,100.0,10.0
E60,"King's Indian Defense: Fianchetto Variation, Immediate Fianchetto",83,124,97,304,31.907894736842106,27.302631578947366,40.78947368421053,5.3021121883656575,2.30263157894737
E60,"King's Indian Defense: Normal Variation, King's Knight Variation",502,445,543,1490,36.442953020134226,33.691275167785236,29.86577181208054,1.8929327507769882,1.3758389261744952
E60,King's Indian Defense: Santasiere Variation,2,2,3,7,42.857142857142854,28.57142857142857,28.57142857142857,51.0204081632653,7.142857142857142
E60,"King's Indian Defense: Semi-Classical Variation, Benoni Variation",2,6,3,11,27.27272727272727,18.181818181818183,54.54545454545454,20.66115702479337,4.545454545454543
E60,"King's Indian Defense: Semi-Classical Variation, Hollywood Variation",12,4,5,21,23.809523809523807,57.14285714285714,19.047619047619047,277.77777777777777,16.666666666666668
E60,"Queen's Pawn, Mengarini Attack",0,1,1,2,50.0,0.0,50.0,625.0,25.0
E61,King's Indian Defense,320,165,254,739,34.37077131258457,43.301759133964815,22.32746955345061,19.94063586641055,4.465493910690121
E61,"King's Indian Defense: Fianchetto Variation, Benjamin Defense",32,25,22,79,27.848101265822784,40.50632911392405,31.645569620253166,40.05768306361162,6.329113924050635
E61,King's Indian Defense: Semi-Classical Variation,77,40,54,171,31.57894736842105,45.02923976608187,23.391812865497073,45.22759139564312,6.72514619883041
E61,"King's Indian Defense: Semi-Classical Variation, Exchange Variation",9,2,2,13,15.384615384615385,69.23076923076923,15.384615384615385,724.852071005917,26.92307692307692
E61,"King's Indian Defense: Semi-Classical Variation, Queenside Storm Line",7,8,11,26,42.30769230769231,26.923076923076923,30.76923076923077,59.17159763313609,7.692307692307692
E61,King's Indian Defense: Smyslov Variation,86,60,105,251,41.832669322709165,34.26294820717131,23.904382470119522,14.325169441754907,3.7848605577689263
E62,"King's Indian Defense: Fianchetto Variation, Carlsbad Variation",53,60,98,211,46.44549763033176,25.118483412322274,28.436018957345972,113.71038386379468,10.663507109004742
E62,"King's Indian Defense: Fianchetto Variation, Delayed Fianchetto",21,18,30,69,43.47826086956522,30.434782608695656,26.08695652173913,42.53308128544422,6.521739130434781
E62,"King's Indian Defense: Fianchetto Variation, Kavalek Defense",40,47,63,150,42.0,26.666666666666668,31.333333333333336,58.77777777777777,7.666666666666666
E62,"King's Indian Defense: Fianchetto Variation, Larsen Defense",141,128,121,390,31.025641025641026,36.15384615384615,32.82051282051282,6.5746219592373425,2.564102564102564
E62,"King's Indian Defense: Fianchetto Variation, Lesser Simagin (Spassky)",70,48,61,179,34.07821229050279,39.10614525139665,26.81564245810056,6.320027464810717,2.5139664804469284
E62,"King's Indian Defense: Fianchetto Variation, Simagin Variation",36,36,47,119,39.49579831932773,30.252100840336134,30.252100840336134,21.361485770778913,4.6218487394958
E62,"King's Indian Defense: Fianchetto Variation, Uhlmann-Szabo System",157,256,299,712,41.99438202247191,22.05056179775281,35.95505617977528,99.43899128897866,9.97191011235955
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation",176,160,271,607,44.64579901153213,28.995057660626028,26.359143327841846,61.236426208240516,7.825370675453049
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation, Donner Line",2,1,0,3,0.0,66.66666666666666,33.33333333333333,1111.1111111111109,33.33333333333333
E63,"King's Indian Defense: Fianchetto Variation, Panno Variation, Korchnoi Line",0,1,2,3,66.66666666666666,0.0,33.33333333333333,1111.1111111111109,33.33333333333333
E64,"King's Indian Defense: Fianchetto Variation, Double Fianchetto Attack",13,11,21,45,46.666666666666664,28.888888888888886,24.444444444444443,79.01234567901236,8.88888888888889
E64,"King's Indian Defense: Fianchetto Variation, Hungarian Variation",6,5,21,32,65.625,18.75,15.625,549.31640625,23.4375
E64,"King's Indian Defense: Fianchetto Variation, Pterodactyl Variation",12,4,6,22,27.27272727272727,54.54545454545454,18.181818181818183,185.95041322314046,13.636363636363635
E64,"King's Indian Defense: Fianchetto Variation, Yugoslav System",37,38,45,120,37.5,30.833333333333336,31.666666666666664,11.111111111111104,3.333333333333332
E64,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Rare Line",29,49,70,148,47.2972972972973,19.594594594594593,33.108108108108105,191.85993425858294,13.851351351351353
E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation",64,56,74,194,38.144329896907216,32.98969072164948,28.865979381443296,6.642576256775436,2.5773195876288675
E65,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Exchange Line",56,110,96,262,36.6412213740458,21.374045801526716,41.98473282442748,58.271662490530844,7.633587786259541
E66,"King's Indian Defense: Fianchetto Variation, Yugoslav Variation, Advance Line",79,58,93,230,40.43478260869565,34.34782608695652,25.217391304347824,9.262759924385618,3.0434782608695627
E67,"King's Indian Defense: Fianchetto Variation, Classical Fianchetto",142,117,143,402,35.57213930348259,35.32338308457712,29.1044776119403,0.015469914111036522,0.12437810945273498
E67,"King's Indian Defense: Fianchetto Variation, Debrecen Defense",31,28,76,135,56.2962962962963,22.962962962962962,20.74074074074074,277.7777777777778,16.666666666666668
E68,"King's Indian Defense: Fianchetto Variation, Classical Variation",209,162,280,651,43.01075268817204,32.104454685099846,24.88479262672811,29.736834032954135,5.453149001536097
E68,"King's Indian Defense: Fianchetto Variation, Long Variation",29,18,44,91,48.35164835164835,31.868131868131865,19.78021978021978,67.92657891558991,8.241758241758243
E69,"King's Indian Defense: Fianchetto Variation, Classical Main Line",69,71,127,267,47.565543071161045,25.842696629213485,26.591760299625467,117.97051438510843,10.86142322097378
E70,King's Indian Defense: Accelerated Averbakh Variation,18,5,29,52,55.769230769230774,34.61538461538461,9.615384615384617,111.871301775148,10.57692307692308
E70,King's Indian Defense: Kramer Variation,96,52,114,262,43.51145038167939,36.6412213740458,19.84732824427481,11.800011654332504,3.435114503816795
E70,King's Indian Defense: Normal Variation,228,143,257,628,40.92356687898089,36.30573248407643,22.770700636942674,5.331098624690667,2.3089171974522316
E71,King's Indian Defense: Makogonov Variation,567,438,907,1912,47.43723849372385,29.654811715481173,22.90794979079498,79.05367553089053,8.891213389121337
E72,"King's Indian Defense: Normal Variation, Deferred Fianchetto",13,7,6,26,23.076923076923077,50.0,26.923076923076923,181.2130177514793,13.461538461538462
E72,King's Indian Defense: Pomar System,3,4,8,15,53.333333333333336,20.0,26.666666666666668,277.7777777777778,16.666666666666668
E73,King's Indian Defense: Averbakh Variation,7,15,24,46,52.17391304347826,15.217391304347828,32.608695652173914,341.44612476370503,18.478260869565215
E73,"King's Indian Defense: Averbakh Variation, Flexible Defense",19,12,46,77,59.74025974025974,24.675324675324674,15.584415584415584,307.38741777702813,17.532467532467532
E73,"King's Indian Defense: Averbakh Variation, Geller Defense",16,12,28,56,50.0,28.57142857142857,21.428571428571427,114.79591836734696,10.714285714285715
E73,"King's Indian Defense: Averbakh Variation, Modern Defense",24,18,22,64,34.375,37.5,28.125,2.44140625,1.5625
E73,"King's Indian Defense: Averbakh Variation, Modern Defense, Burgess Line",7,4,1,12,8.333333333333332,58.333333333333336,33.33333333333333,625.0000000000001,25.000000000000004
E73,"King's Indian Defense: Averbakh Variation, Nc6 Defense",2,1,7,10,70.0,20.0,10.0,625.0,25.0
E73,"King's Indian Defense: Averbakh Variation, Spanish Defense",2,1,2,5,40.0,40.0,20.0,0.0,0.0
E73,"King's Indian Defense: Normal Variation, Standard Development",116,94,183,393,46.56488549618321,29.51653944020356,23.918575063613233,72.66152581110921,8.524173027989825
E73,King's Indian Defense: Semi-Averbakh System,407,387,670,1464,45.76502732240437,27.80054644808743,26.434426229508194,80.68064327092478,8.98224043715847
E74,"King's Indian Defense: Averbakh Variation, Benoni Defense",1,0,1,2,50.0,50.0,0.0,0.0,0.0
E74,"King's Indian Defense: Averbakh Variation, Benoni Defense, Advance Variation",31,41,46,118,38.983050847457626,26.27118644067797,34.74576271186441,40.39787417408788,6.355932203389829
E74,"King's Indian Defense: Averbakh Variation, Benoni Defense, Exchange Variation",2,1,2,5,40.0,40.0,20.0,0.0,0.0
E75,"King's Indian Defense: Averbakh Variation, Main Line",22,24,26,72,36.11111111111111,30.555555555555557,33.33333333333333,7.716049382716034,2.777777777777775
E76,King's Indian Defense: Four Pawns Attack,55,35,97,187,51.87165775401069,29.411764705882355,18.71657754010695,126.11169893334089,11.229946524064168
E76,"King's Indian Defense: Four Pawns Attack, Dynamic Attack",63,37,74,174,42.5287356321839,36.206896551724135,21.26436781609195,9.9914123398071,3.1609195402298838
E76,"King's Indian Defense: Four Pawns Attack, Modern Defense",0,1,0,1,0.0,0.0,100.0,0.0,0.0
E77,King's Indian Defense: Four Pawns Attack,0,3,4,7,57.14285714285714,0.0,42.857142857142854,816.3265306122448,28.57142857142857
E77,"King's Indian Defense: Four Pawns Attack, Florentine Gambit",2,2,0,4,0.0,50.0,50.0,625.0,25.0
E77,"King's Indian Defense: Four Pawns Attack, Normal Attack",32,31,34,97,35.051546391752574,32.98969072164948,31.958762886597935,1.0628122010840682,1.0309278350515463
E78,"King's Indian Defense: Four Pawns Attack, Fluid Attack",4,1,1,6,16.666666666666664,66.66666666666666,16.666666666666664,624.9999999999998,24.999999999999996
E79,"King's Indian Defense: Four Pawns Attack, Exchange Variation",2,1,4,7,57.14285714285714,28.57142857142857,14.285714285714285,204.0816326530612,14.285714285714285
E80,King's Indian Defense: Sämisch Variation,41,33,72,146,49.31506849315068,28.08219178082192,22.602739726027394,112.70876337023829,10.616438356164382
E81,King's Indian Defense: Steiner Attack,36,40,70,146,47.94520547945205,24.65753424657534,27.397260273972602,135.57890786263835,11.643835616438354
E81,"King's Indian Defense: Sämisch Variation, Bobotsov-Korchnoi-Petrosian Variation",66,64,89,219,40.63926940639269,30.136986301369863,29.22374429223744,27.574487604511994,5.251141552511415
E81,"King's Indian Defense: Sämisch Variation, Byrne Defense",1,1,4,6,66.66666666666666,16.666666666666664,16.666666666666664,624.9999999999998,24.999999999999996
E81,"King's Indian Defense: Sämisch Variation, Normal Defense",107,73,114,294,38.775510204081634,36.394557823129254,24.829931972789115,1.4172335600907013,1.1904761904761898
E81,"King's Indian Defense: Sämisch Variation, Sämisch Gambit",120,100,90,310,29.03225806451613,38.70967741935484,32.25806451612903,23.413111342351712,4.838709677419354
E82,"King's Indian Defense: Sämisch Variation, Double Fianchetto",7,5,12,24,50.0,29.166666666666668,20.833333333333336,108.50694444444443,10.416666666666666
E83,"King's Indian Defense: Sämisch Variation, Panno Formation",22,22,24,68,35.294117647058826,32.35294117647059,32.35294117647059,2.1626297577854725,1.4705882352941195
E83,"King's Indian Defense: Sämisch Variation, Yates Defense",24,13,35,72,48.61111111111111,33.33333333333333,18.055555555555554,58.35262345679013,7.638888888888889
E84,"King's Indian Defense: Sämisch Variation, Panno Main Line",19,12,26,57,45.614035087719294,33.33333333333333,21.052631578947366,37.703908895044634,6.140350877192983
E85,"King's Indian Defense: Sämisch Variation, Orthodox Variation",12,13,36,61,59.01639344262295,19.672131147540984,21.311475409836063,386.9927438860521,19.672131147540984
